categoria,centroide_lat,centroide_lon,fuente,id,nombre,nombre_completo,provincia_id,provincia_interseccion,provincia_nombre,,,
Municipio,-28.194.043.372.691,-558.400.035.689.311,Direccion de Estadística y Censos,180441,Jose Rafael Gomez,Municipio Jose Rafael Gomez,18,0.00332407,Corrientes,,,
Municipio,-279.679.022.751.887,-569.170.242.560.003,Direccion de Estadística y Censos,180168,Ituzaingo,Municipio Ituzaingo,18,0.087259643,Corrientes,,,
Municipio,-281.625.141.970.226,-587.720.029.879.244,Direccion de Estadística y Censos,180315,San Lorenzo,Municipio San Lorenzo,18,0.006312479,Corrientes,,,
Municipio,-281.481.432.959.309,-579.454.760.162.157,Direccion de Estadística y Censos,180035,Colonia Santa Rosa,Municipio Colonia Santa Rosa,18,0.01387556,Corrientes,,,
Municipio,-283.306.928.185.425,-563.086.193.944.442,Direccion de Estadística y Censos,180448,Santo Tomé,Municipio Santo Tomé,18,0.050104788,Corrientes,,,
Municipio,-280.163.816.801.489,-58.185.562.449.908,Direccion de Estadística y Censos,180224,Mburucuyá,Municipio Mburucuyá,18,0.011125001,Corrientes,,,
Municipio,-280.380.947.065.895,-575.417.436.622.559,Direccion de Estadística y Censos,180392,San Miguel,Municipio San Miguel,18,0.019250611,Corrientes,,,
Municipio,-276.297.448.130.989,-569.450.354.098.951,Direccion de Estadística y Censos,180186,Villa Olivari,Municipio Villa Olivari,18,0.001390272,Corrientes,,,
Municipio,-277.436.198.256.324,-580.258.178.848.756,Direccion de Estadística y Censos,180126,Lomas de Vallejos,Municipio Lomas de Vallejos,18,0.008778068,Corrientes,,,
Municipio,-275.959.996.969.932,-587.470.551.543.684,Direccion de Estadística y Censos,180028,Riachuelo,Municipio Riachuelo,18,0.001557057,Corrientes,,,
Municipio,-27.617.182.137.133,-58.335.000.997.442,Direccion de Estadística y Censos,180343,Herlitzka,Municipio Herlitzka,18,0.002899362,Corrientes,,,
Municipio,-277.192.849.474.433,-577.316.255.330.139,Direccion de Estadística y Censos,180112,Caá Catí,Municipio Caá Catí,18,0.013651952,Corrientes,,,
Municipio,-355.265.113.228.112,-602.301.576.569.223,ARBA - Gerencia de Servicios Catastrales,60854,25 de Mayo,Municipio 25 de Mayo,6,0.015400089,Buenos Aires,,,
Municipio,-358.349.745.328.235,-586.980.461.310.919,ARBA - Gerencia de Servicios Catastrales,60301,General Belgrano,Municipio General Belgrano,6,0.005982717,Buenos Aires,,,
Municipio,-355.103.702.936.319,-587.694.635.013.319,ARBA - Gerencia de Servicios Catastrales,60547,Monte,Municipio Monte,6,0.006076138,Buenos Aires,,,
Municipio,-27.665.014.781.303,-572.388.186.771.618,Direccion de Estadística y Censos,180385,Loreto,Municipio Loreto,18,0.014818377,Corrientes,,,
Municipio,-262.054.681.649.102,-543.968.718.901.781,Ministerio de Ecología,540140,Colonia Delicia,Municipio Colonia Delicia,54,0.022339665,Misiones,,,
Municipio,-261.817.820.643.676,-539.464.480.272.826,Ministerio de Ecología,540175,Bernardo de Irigoyen,Municipio Bernardo de Irigoyen,54,0.035423269,Misiones,,,
Municipio,-263.079.117.238.366,-544.956.399.291.883,Ministerio de Ecología,540147,Colonia Victoria,Municipio Colonia Victoria,54,0.010654013,Misiones,,,
Municipio,-276.403.639.638.299,-560.279.924.895.073,Direccion de Estadística y Censos,180182,San Carlos,Municipio San Carlos,18,0.007673898,Corrientes,,,
Municipio,-27.494.777.926.369,-587.710.352.036.827,Direccion de Estadística y Censos,180021,Corrientes,Municipio Corrientes,18,0.0043764,Corrientes,,,
Municipio,-273.669.357.761.627,-582.998.076.579.154,Direccion de Estadística y Censos,180154,Ramada Paso,Municipio Ramada Paso,18,0.000847876,Corrientes,,,
Municipio,-273.711.910.798.153,-58.447.451.194.805,Direccion de Estadística y Censos,180329,San Cosme,Municipio San Cosme,18,0.00346338,Corrientes,,,
Municipio,-345.118.758.903.445,-587.776.710.941.743,ARBA - Gerencia de Servicios Catastrales,60412,José C. Paz,Municipio José C. Paz,6,0.000159542,Buenos Aires,,,
Municipio,-354.662.020.729.313,-583.900.057.061.752,ARBA - Gerencia de Servicios Catastrales,60343,General Paz,Municipio General Paz,6,0.003854448,Buenos Aires,,,
Municipio,-379.642.254.145.303,-602.490.776.485.677,ARBA - Gerencia de Servicios Catastrales,60014,Adolfo Gonzales Chaves,Municipio Adolfo Gonzales Chaves,6,0.012590509,Buenos Aires,,,
Municipio,-371.963.375.143.524,-630.560.058.448.787,ARBA - Gerencia de Servicios Catastrales,60007,Adolfo Alsina,Municipio Adolfo Alsina,6,0.019324958,Buenos Aires,,,
Municipio,-362.709.141.317.701,-632.257.388.675.913,ARBA - Gerencia de Servicios Catastrales,60616,Pellegrini,Municipio Pellegrini,6,0.005920896,Buenos Aires,,,
Municipio,-380.746.044.476.757,-630.577.463.401.746,ARBA - Gerencia de Servicios Catastrales,60651,Puán,Municipio Puán,6,0.021188937,Buenos Aires,,,
Municipio,-347.687.371.056.865,-629.535.454.568.402,ARBA - Gerencia de Servicios Catastrales,60392,General Villegas,Municipio General Villegas,6,0.023190988,Buenos Aires,,,
Municipio,-348.355.700.988.623,-583.673.978.494.737,ARBA - Gerencia de Servicios Catastrales,60028,Almirante Brown,Municipio Almirante Brown,6,0.000413466,Buenos Aires,,,
Municipio,-350.034.938.071.388,-580.180.274.991.075,ARBA - Gerencia de Servicios Catastrales,60441,La Plata,Municipio La Plata,6,0.002851545,Buenos Aires,,,
Municipio,-349.298.313.021.932,-58.398.091.246.683,ARBA - Gerencia de Servicios Catastrales,60648,Presidente Peron,Municipio Presidente Peron,6,0.000385705,Buenos Aires,,,
Municipio,-35.379.488.920.773,-624.295.611.893.429,ARBA - Gerencia de Servicios Catastrales,60154,Carlos Tejedor,Municipio Carlos Tejedor,6,0.012571516,Buenos Aires,,,
Municipio,-35.481.190.578.256,-609.751.157.295.027,ARBA - Gerencia de Servicios Catastrales,60588,9 de Julio,Municipio 9 de Julio,6,0.01380366,Buenos Aires,,,
Municipio,-250.004.660.450.385,-585.647.875.858.739,Direc. Grl. Catastro (WMS),340168,Espinillo,Municipio Espinillo,34,0.001041414,Formosa,,,
Municipio,-358.833.833.438.579,-619.271.985.156.994,ARBA - Gerencia de Servicios Catastrales,60609,Pehuajo,Municipio Pehuajo,6,0.01463985,Buenos Aires,,,
Municipio,-272.318.963.611.694,-54.961.413.530.837,Ministerio de Ecología,540042,Campo Grande,Municipio Campo Grande,54,0.016123255,Misiones,,,
Municipio,-352.195.598.528.609,-591.458.071.242.931,ARBA - Gerencia de Servicios Catastrales,60483,Lobos,Municipio Lobos,6,0.005538114,Buenos Aires,,,
Municipio,-360.345.220.351.902,-601.333.612.561.516,ARBA - Gerencia de Servicios Catastrales,60287,General Alvear,Municipio General Alvear,6,0.010917634,Buenos Aires,,,
Municipio,-273.331.053.109.932,-546.814.951.271.054,Ministerio de Ecología,540525,25 de Mayo,Municipio 25 de Mayo,54,0.023144451,Misiones,,,
Municipio,-268.443.110.448.476,-550.464.275.552.228,Ministerio de Ecología,540322,Puerto Rico,Municipio Puerto Rico,54,0.004188027,Misiones,,,
Municipio,-249.409.528.971.948,-590.191.697.358.227,Direc. Grl. Catastro (WMS),340112,General Belgrano,Municipio General Belgrano,34,0.00027502,Formosa,,,
Municipio,-249.729.365.739.169,-588.239.429.494.864,Direc. Grl. Catastro (WMS),340175,Mision Taacaglé,Municipio Mision Taacaglé,34,5,,,,
Comision de Fomento,-250.710.502.152.579,-583.852.760.427.268,Direc. Grl. Catastro (WMS),345056,Buena Vista,Comision de Fomento Buena Vista,34,4,,,,
Municipio,-251.115.621.017.336,-582.696.808.211.217,Direc. Grl. Catastro (WMS),340169,Laguna Blanca,Municipio Laguna Blanca,34,0.002112389,Formosa,,,
Comision de Fomento,-252.016.238.617.924,-583.290.230.085.759,Direc. Grl. Catastro (WMS),345070,Siete Palmas,Comision de Fomento Siete Palmas,34,1,,,,
Municipio,-252.202.162.074.097,-581.204.495.394.708,Direc. Grl. Catastro (WMS),340203,Laguna Naik Neck,Municipio Laguna Naik Neck,34,0.000150083,Formosa,,,
Municipio,-253.365.444.793.712,-577.505.249.001.674,Direc. Grl. Catastro (WMS),340189,Clorinda,Municipio Clorinda,34,0.004324665,Formosa,,,
Comision de Fomento,-256.835.261.933.357,-582.668.101.771.917,Direc. Grl. Catastro (WMS),345014,Colonia Pastoril,Comision de Fomento Colonia Pastoril,34,0.000135356,Formosa,,,
Municipio,-231.836.667.199.884,-623.006.586.293.614,Direc. Grl. Catastro (WMS),340259,General Mosconi,Municipio General Mosconi,34,2,,,,
Municipio,-347.108.867.791.705,-587.418.777.656.329,ARBA - Gerencia de Servicios Catastrales,60539,Merlo,Municipio Merlo,6,0.000554748,Buenos Aires,,,
Municipio,-238.985.673.230.593,-618.551.751.958.628,Direc. Grl. Catastro (WMS),340077,Ingeniero Guillermo N. Juárez,Municipio Ingeniero Guillermo N. Juárez,34,0.000836444,Formosa,,,
Municipio,-342.951.491.690.699,-591.559.117.007.684,ARBA - Gerencia de Servicios Catastrales,60266,Exaltacion de la Cruz,Municipio Exaltacion de la Cruz,6,0.002017337,Buenos Aires,,,
Comision de Fomento,-241.062.577.355.998,-614.734.537.946.001,Direc. Grl. Catastro (WMS),345007,Los Chiriguanos,Comision de Fomento Los Chiriguanos,34,3,,,,
Municipio,-345.520.919.648.351,-586.917.055.208.826,ARBA - Gerencia de Servicios Catastrales,60760,San Miguel,Municipio San Miguel,6,0.000263559,Buenos Aires,,,
Municipio,-363.471.383.108.251,-601.308.804.386.321,ARBA - Gerencia de Servicios Catastrales,60798,Tapalqué,Municipio Tapalqué,6,0.013567112,Buenos Aires,,,
Municipio,-247.102.155.246.944,-60.598.287.756.527,Direc. Grl. Catastro (WMS),340133,Las Lomitas,Municipio Las Lomitas,34,0.000365635,Formosa,,,
Municipio,-250.637.553.874.561,-601.089.966.071.732,Direc. Grl. Catastro (WMS),340098,Estanislao del Campo,Municipio Estanislao del Campo,34,0.000408072,Formosa,,,
Municipio,-252.135.553.298.659,-598.647.594.063.236,Direc. Grl. Catastro (WMS),340126,Ibarreta,Municipio Ibarreta,34,0.001388838,Formosa,,,
Municipio,-253.369.590.717.874,-596.848.536.280.091,Direc. Grl. Catastro (WMS),340091,Comandante Fontana,Municipio Comandante Fontana,34,0.001061519,Formosa,,,
Municipio,-255.654.223.384.209,-593.429.453.708.891,Direc. Grl. Catastro (WMS),340238,Palo Santo,Municipio Palo Santo,34,0.001089437,Formosa,,,
Municipio,-257.484.130.694.871,-591.208.484.121.304,Direc. Grl. Catastro (WMS),340245,Pirané,Municipio Pirané,34,0.001076278,Formosa,,,
Comision de Fomento,-258.624.689.502.625,-588.869.102.543.172,Direc. Grl. Catastro (WMS),345021,Gran Guardia,Comision de Fomento Gran Guardia,34,5,,,,
Municipio,-34.546.128.336.039,-610.054.940.705.488,ARBA - Gerencia de Servicios Catastrales,60413,Junín,Municipio Junín,6,0.007170209,Buenos Aires,,,
Municipio,-364.973.152.716.526,-628.634.418.902.354,ARBA - Gerencia de Servicios Catastrales,60847,Tres Lomas,Municipio Tres Lomas,6,0.004092928,Buenos Aires,,,
Municipio,-370.347.821.697.162,-584.425.813.265.357,ARBA - Gerencia de Servicios Catastrales,60042,Ayacucho,Municipio Ayacucho,6,0.022172776,Buenos Aires,,,
Municipio,-346.971.944.325.993,-5.942.081.198.401,ARBA - Gerencia de Servicios Catastrales,60532,Mercedes,Municipio Mercedes,6,0.003347148,Buenos Aires,,,
Municipio,-345.992.140.053.733,-586.496.943.606.349,ARBA - Gerencia de Servicios Catastrales,60408,Hurlingham,Municipio Hurlingham,6,0.000112721,Buenos Aires,,,
Comuna,-32.086.098.208.312,-608.840.247.197.208,Servicio de Catastro e Informacion Territorial,823722,Arocena,Comuna Arocena,82,0.002421937,Santa Fe,,,
Municipio,-346.491.410.653.179,-586.198.433.488.168,ARBA - Gerencia de Servicios Catastrales,60568,Moron,Municipio Moron,6,0.000176349,Buenos Aires,,,
Municipio,-345.526.490.761.278,-585.643.145.358.558,ARBA - Gerencia de Servicios Catastrales,60371,General San Martín,Municipio General San Martín,6,0.000179303,Buenos Aires,,,
Municipio,-344.873.038.284.663,-587.121.329.971.982,ARBA - Gerencia de Servicios Catastrales,60515,Malvinas Argentinas,Municipio Malvinas Argentinas,6,0.000200585,Buenos Aires,,,
Municipio,-347.485.629.683.304,-597.034.737.442.182,ARBA - Gerencia de Servicios Catastrales,60784,Suipacha,Municipio Suipacha,6,0.003006186,Buenos Aires,,,
Municipio,-350.363.817.959.326,-602.828.693.081.193,ARBA - Gerencia de Servicios Catastrales,60021,Alberti,Municipio Alberti,6,0.003571367,Buenos Aires,,,
Municipio,-347.057.824.914.421,-583.954.484.986.823,ARBA - Gerencia de Servicios Catastrales,60434,Lanús,Municipio Lanús,6,0.000163481,Buenos Aires,,,
Municipio,-344.377.851.586.384,-594.732.938.848.478,ARBA - Gerencia de Servicios Catastrales,60728,San Andrés de Giles,Municipio San Andrés de Giles,6,0.003585412,Buenos Aires,,,
Municipio,-349.094.258.328.137,-589.958.733.938.567,ARBA - Gerencia de Servicios Catastrales,60329,General las Heras,Municipio General las Heras,6,0.002405622,Buenos Aires,,,
Comision de Fomento,-255.318.689.368.593,-600.174.675.213.044,Direc. Grl. Catastro (WMS),345049,Subteniente Perín,Comision de Fomento Subteniente Perín,34,3,,,,
Municipio,-348.778.729.879.112,-582.586.377.649.204,ARBA - Gerencia de Servicios Catastrales,60274,Florencio Varela,Municipio Florencio Varela,6,0.00060685,Buenos Aires,,,
Municipio,-261.958.636.875.411,-582.173.444.205.895,Direc. Grl. Catastro (WMS),340028,Formosa,Municipio Formosa,34,0.004719505,Formosa,,,
Municipio,-262.415.655.637.697,-586.312.572.039.416,Direc. Grl. Catastro (WMS),340063,Mision San Francisco de Laishí,Municipio Mision San Francisco de Laishí,34,7,,,,
Municipio,-262.786.318.086.378,-593.525.240.305.938,Direc. Grl. Catastro (WMS),340224,El Colorado,Municipio El Colorado,34,0.001143008,Formosa,,,
Municipio,-34.997.569.924.782,-610.501.968.347.291,ARBA - Gerencia de Servicios Catastrales,60385,General Viamonte,Municipio General Viamonte,6,0.006861769,Buenos Aires,,,
Municipio,-274.524.533.921.177,-551.176.353.030.915,Ministerio de Ecología,540399,Oberá,Municipio Oberá,54,0.005186337,Misiones,,,
Municipio,-350.304.083.582.525,-59.429.785.480.408,ARBA - Gerencia de Servicios Catastrales,60574,Navarro,Municipio Navarro,6,0.005184907,Buenos Aires,,,
Municipio,-351.450.252.367.714,-586.907.790.273.655,ARBA - Gerencia de Servicios Catastrales,60134,Cañuelas,Municipio Cañuelas,6,0.003816148,Buenos Aires,,,
Comuna,-284.569.944.696.721,-603.399.254.443.495,Servicio de Catastro e Informacion Territorial,824163,Golondrina,Comuna Golondrina,82,0.01451991,Santa Fe,,,
Municipio,-350.704.596.398.936,-584.319.219.645.129,ARBA - Gerencia de Servicios Catastrales,60778,San Vicente,Municipio San Vicente,6,0.002101343,Buenos Aires,,,
Municipio,-373.557.097.661.663,-613.442.438.803.068,ARBA - Gerencia de Servicios Catastrales,60322,General la Madrid,Municipio General la Madrid,6,0.015866859,Buenos Aires,,,
Municipio,-368.905.500.665.858,-624.187.740.896.092,ARBA - Gerencia de Servicios Catastrales,60399,Guaminí,Municipio Guaminí,6,0.015813899,Buenos Aires,,,
Municipio,-266.312.935.930.684,-58.668.933.325.641,Direc. Grl. Catastro (WMS),340070,Villa Escolar,Municipio Villa Escolar,34,9,,,,
Municipio,-366.405.459.243.249,-61.891.417.127.905,ARBA - Gerencia de Servicios Catastrales,60231,Daireaux,Municipio Daireaux,6,0.012480514,Buenos Aires,,,
Municipio,-348.758.213.531.443,-585.648.395.364.287,ARBA - Gerencia de Servicios Catastrales,60270,Ezeiza,Municipio Ezeiza,6,0.000759529,Buenos Aires,,,
Municipio,-346.782.056.572.109,-583.411.168.921.278,ARBA - Gerencia de Servicios Catastrales,60035,Avellaneda,Municipio Avellaneda,6,0.000179377,Buenos Aires,,,
Municipio,-338.860.220.920.301,-61.063.367.492.517,ARBA - Gerencia de Servicios Catastrales,60175,Colon,Municipio Colon,6,0.003153597,Buenos Aires,,,
Municipio,-342.374.596.713.145,-612.838.006.242.382,ARBA - Gerencia de Servicios Catastrales,60294,General Arenales,Municipio General Arenales,6,0.004709908,Buenos Aires,,,
Municipio,-355.809.627.302.324,-630.945.777.162.384,ARBA - Gerencia de Servicios Catastrales,60679,Rivadavia,Municipio Rivadavia,6,0.012751557,Buenos Aires,,,
Comuna,-308.743.272.113.348,-605.572.731.688.325,Servicio de Catastro e Informacion Territorial,823946,San Bernardo,Comuna San Bernardo,82,0.000750928,Santa Fe,,,
Comuna,-304.046.798.589.182,-603.043.525.398.223,Servicio de Catastro e Informacion Territorial,823876,Colonia Dolores,Comuna Colonia Dolores,82,0.000430716,Santa Fe,,,
Municipio,-362.593.312.232.241,-616.600.936.665.535,ARBA - Gerencia de Servicios Catastrales,60406,Hipolito Yrigoyen,Municipio Hipolito Yrigoyen,6,0.005355548,Buenos Aires,,,
Municipio,-363.986.615.535.861,-576.326.112.996.265,ARBA - Gerencia de Servicios Catastrales,60238,Dolores,Municipio Dolores,6,0.006420938,Buenos Aires,,,
Comuna,-313.721.186.116.187,-615.304.778.599.988,Servicio de Catastro e Informacion Territorial,822364,Susana,Comuna Susana,82,0.001328345,Santa Fe,,,
Municipio,-348.422.541.243.278,-579.789.322.374.943,ARBA - Gerencia de Servicios Catastrales,60245,Ensenada,Municipio Ensenada,6,0.000362603,Buenos Aires,,,
Municipio,-375.155.525.089.772,-607.680.626.719.213,ARBA - Gerencia de Servicios Catastrales,60448,Laprida,Municipio Laprida,6,0.011398756,Buenos Aires,,,
Comuna,-309.263.607.618.272,-600.480.533.134.826,Servicio de Catastro e Informacion Territorial,822560,Saladero Mariano Cabal,Comuna Saladero Mariano Cabal,82,0.004417245,Santa Fe,,,
Comuna,-296.759.725.227.319,-614.715.691.081.368,Servicio de Catastro e Informacion Territorial,823281,Esteban Rams,Comuna Esteban Rams,82,0.00693719,Santa Fe,,,
Comuna,-307.725.602.238.069,-599.651.810.585.308,Servicio de Catastro e Informacion Territorial,822546,Colonia Mascias,Comuna Colonia Mascias,82,0.008835977,Santa Fe,,,
Comuna,-321.612.356.127.734,-610.972.685.546.721,Servicio de Catastro e Informacion Territorial,823792,Pueblo Irigoyen,Comuna Pueblo Irigoyen,82,0.000977039,Santa Fe,,,
Municipio,-34.497.956.349.747,-616.129.309.245.572,ARBA - Gerencia de Servicios Catastrales,60462,Leandro N. Alem,Municipio Leandro N. Alem,6,0.005103577,Buenos Aires,,,
Comuna,-320.184.866.476.057,-615.717.382.076.518,Servicio de Catastro e Informacion Territorial,824044,Cañada Rosquín,Comuna Cañada Rosquín,82,0.002266488,Santa Fe,,,
Comuna,-310.667.175.033.934,-617.175.552.473.553,Servicio de Catastro e Informacion Territorial,822161,Colonia Bigand,Comuna Colonia Bigand,82,0.000650579,Santa Fe,,,
Comuna,-333.409.315.517.595,-608.687.429.181.654,Servicio de Catastro e Informacion Territorial,822497,Pavon Arriba,Comuna Pavon Arriba,82,0.001229692,Santa Fe,,,
Comuna,-336.716.299.274.826,-614.800.391.616.203,Servicio de Catastro e Informacion Territorial,822693,Melincué,Comuna Melincué,82,0.002241448,Santa Fe,,,
Comuna,-300.720.725.812.595,-606.203.124.846.114,Servicio de Catastro e Informacion Territorial,823897,La Camila,Comuna La Camila,82,0.001842276,Santa Fe,,,
Municipio,-339.321.914.567.436,-594.929.504.876.902,ARBA - Gerencia de Servicios Catastrales,60070,Baradero,Municipio Baradero,6,0.004831962,Buenos Aires,,,
Comuna,-304.620.268.964.847,-620.529.528.019.119,Servicio de Catastro e Informacion Territorial,823617,Monte Oscuridad,Comuna Monte Oscuridad,82,0.001579164,Santa Fe,,,
Comuna,-305.246.425.016.358,-618.619.386.762.931,Servicio de Catastro e Informacion Territorial,823666,Suardi,Comuna Suardi,82,0.003249817,Santa Fe,,,
Comuna,-304.026.156.236.651,-601.771.440.738.208,Servicio de Catastro e Informacion Territorial,823708,La Brava,Comuna La Brava,82,0.003440509,Santa Fe,,,
Comuna,-304.504.539.309.071,-604.736.444.559.628,Servicio de Catastro e Informacion Territorial,823960,Silva,Comuna Silva,82,0.002407305,Santa Fe,,,
Comuna,-306.080.397.945.225,-604.264.245.992.866,Servicio de Catastro e Informacion Territorial,823918,Marcelino Escalada,Comuna Marcelino Escalada,82,0.002725129,Santa Fe,,,
Comuna,-306.120.352.131.514,-605.619.618.649.171,Servicio de Catastro e Informacion Territorial,823939,Ramayon,Comuna Ramayon,82,0.002675378,Santa Fe,,,
Comuna,-30.597.043.050.884,-602.659.296.649.813,Servicio de Catastro e Informacion Territorial,823694,Cacique Ariacaiquín,Comuna Cacique Ariacaiquín,82,0.00210296,Santa Fe,,,
Municipio,-308.046.074.901.494,-604.224.495.726.668,Servicio de Catastro e Informacion Territorial,820259,San Justo,Municipio San Justo,82,0.00539388,Santa Fe,,,
Municipio,-5.457.672.779.911,-671.957.998.842.656,AREF,942007,Tolhuin,Municipio Tolhuin,94,0.000197171,Tierra del Fuego,,,
Comuna,-281.216.709.408.038,-602.372.304.630.706,Servicio de Catastro e Informacion Territorial,824184,Los Amores,Comuna Los Amores,82,0.016200516,Santa Fe,,,
Comuna,-288.485.702.161.712,-593.466.108.834.929,Servicio de Catastro e Informacion Territorial,822833,Las Garzas,Comuna Las Garzas,82,0.004386068,Santa Fe,,,
Comuna,-297.766.332.416.562,-612.758.383.362.576,Servicio de Catastro e Informacion Territorial,823589,Las Avispas,Comuna Las Avispas,82,0.006259983,Santa Fe,,,
Municipio,-294.127.008.748.966,-603.749.387.661.252,Servicio de Catastro e Informacion Territorial,820336,Vera,Municipio Vera,82,0.011279556,Santa Fe,,,
Comuna,-326.127.878.713.444,-609.650.705.458.428,Servicio de Catastro e Informacion Territorial,822938,Serodino,Comuna Serodino,82,0.001169932,Santa Fe,,,
Comuna,-328.779.609.603.777,-610.297.454.250.362,Servicio de Catastro e Informacion Territorial,824023,San Jeronimo Sud,Comuna San Jeronimo Sud,82,0.000833208,Santa Fe,,,
Comuna,-333.293.737.516.617,-603.485.463.027.432,Servicio de Catastro e Informacion Territorial,822532,Theobald,Comuna Theobald,82,0.000657762,Santa Fe,,,
Comuna,-281.279.741.795.842,-615.595.744.698.347,Servicio de Catastro e Informacion Territorial,823295,Gregoria Pérez de Denis,Comuna Gregoria Pérez de Denis,82,0.006780935,Santa Fe,,,
Comuna,-321.678.528.108.475,-608.750.417.147.766,Servicio de Catastro e Informacion Territorial,823841,San Fabián,Comuna San Fabián,82,0.002140751,Santa Fe,,,
Comuna,-333.649.961.070.119,-607.050.628.777.746,Servicio de Catastro e Informacion Territorial,822476,La Vanguardia,Comuna La Vanguardia,82,0.000702187,Santa Fe,,,
Comuna,-306.503.841.416.825,-613.044.646.745.537,Servicio de Catastro e Informacion Territorial,823526,Constanza,Comuna Constanza,82,0.002745243,Santa Fe,,,
Municipio,-323.579.824.255.304,-612.663.150.946.778,Servicio de Catastro e Informacion Territorial,820256,San Genaro,Municipio San Genaro,82,0.002849232,Santa Fe,,,
Comuna,-283.394.245.135.772,-614.560.322.455.386,Servicio de Catastro e Informacion Territorial,823337,Santa Margarita,Comuna Santa Margarita,82,0.008033725,Santa Fe,,,
Comuna,-282.303.338.449.873,-610.394.020.640.013,Servicio de Catastro e Informacion Territorial,823288,Gato Colorado,Comuna Gato Colorado,82,0.022314183,Santa Fe,,,
Municipio,-256.745.733.703.587,-543.757.510.644.289,Ministerio de Ecología,540217,Iguazú,Municipio Iguazú,54,0.025778705,Misiones,,,
Comuna,-281.380.903.982.548,-596.015.786.536.188,Servicio de Catastro e Informacion Territorial,822875,Villa Guillermina,Comuna Villa Guillermina,82,0.009214181,Santa Fe,,,
Comuna,-282.131.623.564.398,-592.515.639.709.426,Servicio de Catastro e Informacion Territorial,822784,El Rabon,Comuna El Rabon,82,0.00344073,Santa Fe,,,
Municipio,-283.336.988.041.536,-592.487.181.017.623,Servicio de Catastro e Informacion Territorial,820098,Las Toscas,Municipio Las Toscas,82,0.002715347,Santa Fe,,,
Municipio,-292.273.963.710.043,-596.145.182.688.201,Servicio de Catastro e Informacion Territorial,820112,Reconquista,Municipio Reconquista,82,0.003831428,Santa Fe,,,
Comuna,-282.891.586.111.307,-60.319.952.562.791,Servicio de Catastro e Informacion Territorial,824142,Cañada Ombú,Comuna Cañada Ombú,82,0.010780753,Santa Fe,,,
Comuna,-286.804.992.323.525,-612.427.589.341.908,Servicio de Catastro e Informacion Territorial,823330,San Bernardo,Comuna San Bernardo,82,0.0166189,Santa Fe,,,
Comuna,-289.886.124.948.497,-606.679.527.392.561,Servicio de Catastro e Informacion Territorial,824149,Fortín Olmos,Comuna Fortín Olmos,82,0.02949501,Santa Fe,,,
Comuna,-303.863.721.375.294,-618.778.467.201.676,Servicio de Catastro e Informacion Territorial,823645,San Guillermo,Comuna San Guillermo,82,0.001939426,Santa Fe,,,
Comuna,-303.877.590.159.566,-616.523.661.988.347,Servicio de Catastro e Informacion Territorial,823533,Curupaity,Comuna Curupaity,82,0.00299028,Santa Fe,,,
Comuna,-302.359.984.087.839,-616.249.034.870.369,Servicio de Catastro e Informacion Territorial,823491,Arrufo,Comuna Arrufo,82,0.005490172,Santa Fe,,,
Comuna,-300.973.769.833.224,-617.593.031.348.436,Servicio de Catastro e Informacion Territorial,823582,La Rubia,Comuna La Rubia,82,0.001674856,Santa Fe,,,
Comuna,-301.298.954.613.317,-619.664.060.985.721,Servicio de Catastro e Informacion Territorial,823505,Colonia Ana,Comuna Colonia Ana,82,0.001288764,Santa Fe,,,
Comuna,-302.258.084.495.352,-619.264.658.083.013,Servicio de Catastro e Informacion Territorial,823680,Villa Trinidad,Comuna Villa Trinidad,82,0.002398067,Santa Fe,,,
Comuna,-303.193.186.985.736,-620.294.040.965.481,Servicio de Catastro e Informacion Territorial,823519,Colonia Rosa,Comuna Colonia Rosa,82,0.001628005,Santa Fe,,,
Comuna,-30.631.383.349.572,-614.705.123.255.217,Servicio de Catastro e Informacion Territorial,823603,Moisés Ville,Comuna Moisés Ville,82,0.002297436,Santa Fe,,,
Comuna,-303.822.950.763.987,-610.007.033.082.147,Servicio de Catastro e Informacion Territorial,823575,La Lucila,Comuna La Lucila,82,0.002313523,Santa Fe,,,
Comuna,-30.474.802.158.899,-613.146.214.684.996,Servicio de Catastro e Informacion Territorial,823498,Capivara,Comuna Capivara,82,0.005361816,Santa Fe,,,
Comuna,-305.475.134.914.914,-610.654.579.387.359,Servicio de Catastro e Informacion Territorial,823568,Colonia la Clara,Comuna Colonia la Clara,82,0.001656792,Santa Fe,,,
Comuna,-296.238.914.341.953,-618.792.620.133.021,Servicio de Catastro e Informacion Territorial,823316,Montefiore,Comuna Montefiore,82,0.003637855,Santa Fe,,,
Comuna,-299.757.890.699.804,-618.292.420.298.891,Servicio de Catastro e Informacion Territorial,823547,Hersilia,Comuna Hersilia,82,0.004544643,Santa Fe,,,
Comuna,-285.999.229.836.668,-616.651.694.963.613,Servicio de Catastro e Informacion Territorial,823344,Villa Minetti,Comuna Villa Minetti,82,0.00972016,Santa Fe,,,
Municipio,-298.518.920.386.987,-619.210.332.082.824,Servicio de Catastro e Informacion Territorial,820224,Ceres,Municipio Ceres,82,0.004429663,Santa Fe,,,
Comuna,-303.688.178.800.785,-611.338.175.338.174,Servicio de Catastro e Informacion Territorial,823624,Ñanducita,Comuna Ñanducita,82,0.001615138,Santa Fe,,,
Comuna,-300.987.794.685.868,-612.028.509.551.793,Servicio de Catastro e Informacion Territorial,823561,La Cabral,Comuna La Cabral,82,0.002556699,Santa Fe,,,
